p_i,p_m,diff_p^(n-2),dp^(n-1),diff_p^(n-1),dp^(n),diff_p^(n),target
79.4328234724281,619658.67746901,384602.914627369,0.3966821709499992,383174.85881194903,0.39458186941056433,381754.364082071,0.3925115419669439
79.4328234724281,621064.370685674,383174.85881194903,0.39458186941056433,381754.364082071,0.3925115419669439,380341.32253099,0.39047033796222724
79.4328234724281,622462.817457068,381754.364082071,0.3925115419669439,380341.32253099,0.39047033796222724,378935.629314326,0.38845743649833214
89.1250938133745,370981.700606844,0.0,0.0,0.0,0.0,999910.8749061866,103.02571542028628
89.1250938133745,382557.316003004,0.0,0.0,999910.8749061866,103.02571542028628,629018.2993931561,3.2154487211555534
89.1250938133745,391439.59809894295,999910.8749061866,103.02571542028628,629018.2993931561,3.2154487211555534,617442.683996996,2.467300582205272
89.1250938133745,398927.70828906796,629018.2993931561,3.2154487211555534,617442.683996996,2.467300582205272,608560.401901057,2.0800306083680575
89.1250938133745,405524.865801804,617442.683996996,2.467300582205272,608560.401901057,2.0800306083680575,601072.291710932,1.832543753537789
89.1250938133745,411489.15209396795,608560.401901057,2.0800306083680575,601072.291710932,1.832543753537789,594475.134198196,1.6567461922677629
89.1250938133745,416973.87938888604,601072.291710932,1.832543753537789,594475.134198196,1.6567461922677629,588510.8479060321,1.5235353596994698
89.1250938133745,422078.93908138794,594475.134198196,1.6567461922677629,588510.8479060321,1.5235353596994698,583026.120611114,1.418072136806085
89.1250938133745,426873.71597129205,588510.8479060321,1.5235353596994698,583026.120611114,1.418072136806085,577921.060918612,1.3318824694178086
89.1250938133745,431408.728709011,583026.120611114,1.418072136806085,577921.060918612,1.3318824694178086,573126.284028708,1.2597257604774819
89.1250938133745,435722.11479494703,577921.060918612,1.3318824694178086,573126.284028708,1.2597257604774819,568591.271290989,1.1981628016489008
89.1250938133745,439843.503273264,573126.284028708,1.2597257604774819,568591.271290989,1.1981628016489008,564277.885205053,1.144830132865819
89.1250938133745,443796.45656738896,568591.271290989,1.1981628016489008,564277.885205053,1.144830132865819,560156.496726736,1.0980425817013828
89.1250938133745,447600.078999655,564277.885205053,1.144830132865819,560156.496726736,1.0980425817013828,556203.543432611,1.056561786740559
89.1250938133745,451270.115270858,560156.496726736,1.0980425817013828,556203.543432611,1.056561786740559,552399.921000345,1.0194545197786162
89.1250938133745,454819.72365351603,556203.543432611,1.056561786740559,552399.921000345,1.0194545197786162,548729.8847291421,0.9860023285161231
89.1250938133745,458260.034412752,552399.921000345,1.0194545197786162,548729.8847291421,0.9860023285161231,545180.276346484,0.9556418775655523
89.1250938133745,461600.56215977104,548729.8847291421,0.9860023285161231,545180.276346484,0.9556418775655523,541739.965587248,0.9279243741719498
89.1250938133745,464849.516286846,545180.276346484,0.9556418775655523,541739.965587248,0.9279243741719498,538399.4378402289,0.9024872575208267
89.1250938133745,468014.03867898794,541739.965587248,0.9279243741719498,538399.4378402289,0.9024872575208267,535150.483713154,0.879033997817201
89.1250938133745,471100.388500229,538399.4378402289,0.9024872575208267,535150.483713154,0.879033997817201,531985.9613210121,0.8573193947891802
89.1250938133745,474114.08778147,535150.483713154,0.879033997817201,531985.9613210121,0.8573193947891802,528899.611499771,0.8371386892336078
89.1250938133745,477060.037517769,531985.9613210121,0.8573193947891802,528899.611499771,0.8371386892336078,525885.91221853,0.8183193711941648
89.1250938133745,479942.611263314,528899.611499771,0.8371386892336078,525885.91221853,0.8183193711941648,522939.962482231,0.8007149293180555
89.1250938133745,482765.73133573704,525885.91221853,0.8183193711941648,522939.962482231,0.8007149293180555,520057.388736686,0.7842000201175203
89.1250938133745,485532.931423285,522939.962482231,0.8007149293180555,520057.388736686,0.7842000201175203,517234.26866426296,0.7686666909855396
89.1250938133745,488247.408447561,520057.388736686,0.7842000201175203,517234.26866426296,0.7686666909855396,514467.068576715,0.754021395632234
89.1250938133745,490912.06585308205,517234.26866426296,0.7686666909855396,514467.068576715,0.754021395632234,511752.591552439,0.7401826126447284
89.1250938133745,493529.54999467294,514467.068576715,0.754021395632234,511752.591552439,0.7401826126447284,509087.93414691795,0.7270789282196913
89.1250938133745,496102.280921887,511752.591552439,0.7401826126447284,509087.93414691795,0.7270789282196913,506470.45000532706,0.7146474797816902
89.1250938133745,498632.478580186,509087.93414691795,0.7270789282196913,506470.45000532706,0.7146474797816902,503897.719078113,0.7028326828608341
89.1250938133745,501122.18523625203,506470.45000532706,0.7146474797816902,503897.719078113,0.7028326828608341,501367.521419814,0.6915851822405562
89.1250938133745,503573.284771915,503897.719078113,0.7028326828608341,501367.521419814,0.6915851822405562,498877.81476374797,0.6808609821286034
89.1250938133745,505987.519365075,501367.521419814,0.6915851822405562,498877.81476374797,0.6808609821286034,496426.715228085,0.670620720322218
89.1250938133745,508366.503977516,498877.81476374797,0.6808609821286034,496426.715228085,0.670620720322218,494012.480634925,0.6608290590113999
89.1250938133745,510711.738992018,496426.715228085,0.670620720322218,494012.480634925,0.6608290590113999,491633.496022484,0.6514541706949887
89.1250938133745,513024.621279711,494012.480634925,0.6608290590113999,491633.496022484,0.6514541706949887,489288.261007982,0.6424673021369542
89.1250938133745,515306.45392957,491633.496022484,0.6514541706949887,489288.261007982,0.6424673021369542,486975.378720289,0.6338424027385998
89.1250938133745,517558.454832472,489288.261007982,0.6424673021369542,486975.378720289,0.6338424027385998,484693.54607043,0.6255558063616788
89.1250938133745,519781.764280382,486975.378720289,0.6338424027385998,484693.54607043,0.6255558063616788,482441.545167528,0.6175859577527768
89.1250938133745,521977.45171526104,484693.54607043,0.6255558063616788,482441.545167528,0.6175859577527768,480218.235719618,0.609913176355282
89.1250938133745,524146.521741058,482441.545167528,0.6175859577527768,480218.235719618,0.609913176355282,478022.54828473896,0.6025194516102622
89.1250938133745,526289.919494711,480218.235719618,0.609913176355282,478022.54828473896,0.6025194516102622,475853.478258942,0.5953882649036112
89.1250938133745,528408.5354576521,478022.54828473896,0.6025194516102622,475853.478258942,0.5953882649036112,473710.080505289,0.5885044341503008
89.1250938133745,530503.209777316,475853.478258942,0.5953882649036112,473710.080505289,0.5885044341503008,471591.46454234794,0.5818539776844166
89.1250938133745,532574.736158186,473710.080505289,0.5885044341503008,471591.46454234794,0.5818539776844166,469496.79022268404,0.5754239946861183
89.1250938133745,534623.865373528,471591.46454234794,0.5818539776844166,469496.79022268404,0.5754239946861183,467425.263841814,0.5692025598172202
89.1250938133745,536651.308441934,469496.79022268404,0.5754239946861183,467425.263841814,0.5692025598172202,465376.134626472,0.5631786301127674
89.1250938133745,538657.739506845,467425.263841814,0.5692025598172202,465376.134626472,0.5631786301127674,463348.69155806606,0.5573419624752973
89.1250938133745,540643.798452199,465376.134626472,0.5631786301127674,463348.69155806606,0.5573419624752973,461342.260493155,0.5516830403760994
89.1250938133745,542610.093283052,463348.69155806606,0.5573419624752973,461342.260493155,0.5516830403760994,459356.201547801,0.5461930085702786
89.1250938133745,544557.202296393,461342.260493155,0.5516830403760994,459356.201547801,0.5461930085702786,457389.906716948,0.5408636148169494
89.1250938133745,546485.676064199,459356.201547801,0.5461930085702786,457389.906716948,0.5408636148169494,455442.797703607,0.5356871577238781
89.1250938133745,548396.039248135,457389.906716948,0.5408636148169494,455442.797703607,0.5356871577238781,453514.32393580105,0.5306564399822512
89.1250938133745,550288.792262963,455442.797703607,0.5356871577238781,453514.32393580105,0.5306564399822512,451603.96075186494,0.5257647263411006
89.1250938133745,552164.4128037171,453514.32393580105,0.5306564399822512,451603.96075186494,0.5257647263411006,449711.207737037,0.5210057057650151
89.1250938133745,554023.3572499921,451603.96075186494,0.5257647263411006,449711.207737037,0.5210057057650151,447835.5871962829,0.5163734572986141
89.1250938133745,555866.061959149,449711.207737037,0.5210057057650151,447835.5871962829,0.5163734572986141,445976.6427500079,0.511862419210245
89.1250938133745,557692.94445898,447835.5871962829,0.5163734572986141,445976.6427500079,0.511862419210245,444133.93804085103,0.507467361064175
89.1250938133745,559504.404549158,445976.6427500079,0.511862419210245,444133.93804085103,0.507467361064175,442307.05554102,0.5031833583827635
89.1250938133745,561300.825319864,444133.93804085103,0.507467361064175,442307.05554102,0.5031833583827635,440495.59545084205,0.499005769640563
89.1250938133745,563082.574095048,442307.05554102,0.5031833583827635,440495.59545084205,0.499005769640563,438699.174680136,0.49493021532889947
89.1250938133745,564850.003307025,440495.59545084205,0.499005769640563,438699.174680136,0.49493021532889947,436917.425904952,0.49095255888248274
89.1250938133745,566603.451308434,438699.174680136,0.49493021532889947,436917.425904952,0.49095255888248274,435149.99669297505,0.48706888928029607
89.1250938133745,568343.243126946,436917.425904952,0.49095255888248274,435149.99669297505,0.48706888928029607,433396.548691566,0.4832755051422282
89.1250938133745,570069.691167619,435149.99669297505,0.48706888928029607,433396.548691566,0.4832755051422282,431656.75687305396,0.4795689001869242
89.1250938133745,571783.095867272,433396.548691566,0.4832755051422282,431656.75687305396,0.4795689001869242,429930.30883238104,0.4759457499036216
89.1250938133745,573483.746304871,431656.75687305396,0.4795689001869242,429930.30883238104,0.4759457499036216,428216.904132728,0.4724028993330689
89.1250938133745,575171.9207715071,429930.30883238104,0.4759457499036216,428216.904132728,0.4724028993330689,426516.25369512895,0.4689373518433422
89.1250938133745,576847.88730323,428216.904132728,0.4724028993330689,426516.25369512895,0.4689373518433422,424828.0792284929,0.465546258811923
89.1250938133745,578511.904179696,426516.25369512895,0.4689373518433422,424828.0792284929,0.465546258811923,423152.11269677,0.4622269101294417
89.1250938133745,580164.220391309,424828.0792284929,0.465546258811923,423152.11269677,0.4622269101294417,421488.095820304,0.4589767254480588
89.1250938133745,581805.0760773061,423152.11269677,0.4622269101294417,421488.095820304,0.4589767254480588,419835.779608691,0.4557932461102933
89.1250938133745,583434.702937003,421488.095820304,0.4589767254480588,419835.779608691,0.4557932461102933,418194.92392269394,0.452674127693592
89.1250938133745,585053.324616245,419835.779608691,0.4557932461102933,418194.92392269394,0.452674127693592,416565.297062997,0.4496171331227783
89.1250938133745,586661.157070892,418194.92392269394,0.452674127693592,416565.297062997,0.4496171331227783,414946.675383755,0.4466201262908483
89.1250938133745,588258.408909053,416565.297062997,0.4496171331227783,414946.675383755,0.4466201262908483,413338.84292910795,0.44368106615580877
89.1250938133745,589845.281713607,414946.675383755,0.4466201262908483,413338.84292910795,0.44368106615580877,411741.59109094704,0.44079800126501745
89.1250938133745,591421.970346426,413338.84292910795,0.44368106615580877,411741.59109094704,0.44079800126501745,410154.718286393,0.43796906467194074
89.1250938133745,592988.663235609,411741.59109094704,0.44079800126501745,410154.718286393,0.43796906467194074,408578.029653574,0.43519246921748467
89.1250938133745,594545.542646905,410154.718286393,0.43796906467194074,408578.029653574,0.43519246921748467,407011.33676439105,0.4324665031378067
89.1250938133745,596092.784940435,408578.029653574,0.43519246921748467,407011.33676439105,0.4324665031378067,405454.45735309494,0.42978952598053083
89.1250938133745,597630.560813704,407011.33676439105,0.4324665031378067,405454.45735309494,0.42978952598053083,403907.21505956503,0.4271599647969641
89.1250938133745,599159.035531841,405454.45735309494,0.42978952598053083,403907.21505956503,0.4271599647969641,402369.43918629596,0.424576310593596
89.1250938133745,600678.3691459061,403907.21505956503,0.4271599647969641,402369.43918629596,0.424576310593596,400840.964468159,0.4220371150180775
89.1250938133745,602188.716700059,402369.43918629596,0.424576310593596,400840.964468159,0.4220371150180775,399321.63085409394,0.41954098726470773
89.1250938133745,603690.228428309,400840.964468159,0.4220371150180775,399321.63085409394,0.41954098726470773,397811.283299941,0.4170865911805433
89.1250938133745,605183.049941508,399321.63085409394,0.41954098726470773,397811.283299941,0.4170865911805433,396309.77157169103,0.41467264255528186
89.1250938133745,606667.322405217,397811.283299941,0.4170865911805433,396309.77157169103,0.41467264255528186,394816.950058492,0.4122979065858332
89.1250938133745,608143.182708997,396309.77157169103,0.41467264255528186,394816.950058492,0.4122979065858332,393332.677594783,0.4099611954944622
89.1250938133745,609610.7636276729,394816.950058492,0.4122979065858332,393332.677594783,0.4099611954944622,391856.81729100295,0.40766136629885297
89.1250938133745,611070.193975038,393332.677594783,0.4099611954944622,391856.81729100295,0.40766136629885297,390389.2363723271,0.4053973187125262
