p_i,time,p_m
63095.7344480193,226800,592269.772948685
63095.7344480193,230400,593912.732289534
63095.7344480193,234000,595542.89595396
63095.7344480193,237600,597160.556661682
63095.7344480193,241200,598765.995918329
63095.7344480193,244800,600359.484587355
63095.7344480193,248400,601941.283424112
63095.7344480193,252000,603511.643575102
63095.7344480193,255600,605070.807045203
63095.7344480193,259200,606619.007135383
63095.7344480193,262800,608156.468853168
63095.7344480193,266400,609683.409297987
63095.7344480193,270000,611200.038023261
63095.7344480193,273600,612706.557376991
63095.7344480193,277200,614203.162822426
63095.7344480193,280800,615690.043240257
63095.7344480193,284400,617167.381213679
63095.7344480193,288000,618635.353297514
63095.7344480193,291600,620094.130272542
63095.7344480193,295200,621543.87738604
63095.7344480193,298800,622984.754579484
63095.7344480193,302400,624416.916704278
63095.7344480193,306000,625840.51372631
63095.7344480193,309600,627255.690920063
63095.7344480193,313200,628662.589052964
63095.7344480193,316800,630061.344560605
63095.7344480193,320400,631452.089713387
63095.7344480193,324000,632834.952775158
63095.7344480193,327600,634210.058154303
63095.7344480193,331200,635577.526547774
63095.7344480193,334800,636937.475078453
63095.7344480193,338400,638290.017426272
63095.7344480193,342000,639635.26395343
63095.7344480193,345600,640973.321824057
63095.7344480193,349200,642304.295118641
63095.7344480193,352800,643628.284943501
63095.7344480193,356400,644945.389535587
63095.7344480193,360000,646255.70436286
70794.5784384137,3600,415460.688821484
70794.5784384137,7200,426217.772131567
70794.5784384137,10800,434471.972467332
70794.5784384137,14400,441430.585240263
70794.5784384137,18000,447561.246163723
70794.5784384137,21600,453103.787301646
70794.5784384137,25200,458200.679900901
70794.5784384137,28800,462944.751860428
70794.5784384137,32400,467400.481659042
70794.5784384137,36000,471614.815684696
70794.5784384137,39600,475623.194668189
70794.5784384137,43200,479453.152531957
70794.5784384137,46800,483126.585559101
70794.5784384137,50400,486661.247171783
70794.5784384137,54000,490071.768735367
70794.5784384137,57600,493370.378077821
70794.5784384137,61200,496567.41842368
70794.5784384137,64800,499671.73158929
70794.5784384137,68400,502690.946466381
70794.5784384137,72000,505631.699924741
70794.5784384137,75600,508499.808531922
70794.5784384137,79200,511300.403846328
70794.5784384137,82800,514038.040305051
70794.5784384137,86400,516716.782200585
70794.5784384137,90000,519340.274496597
70794.5784384137,93600,521911.801008034
70794.5784384137,97200,524434.33259656
70794.5784384137,100800,526910.567399034
70794.5784384137,104400,529342.964641884
70794.5784384137,108000,531733.773248711
70794.5784384137,111600,534085.056188738
70794.5784384137,115200,536398.711316383
70794.5784384137,118800,538676.489300884
70794.5784384137,122400,540920.009127685
70794.5784384137,126000,543130.771561787
70794.5784384137,129600,545310.170891267
70794.5784384137,133200,547459.505212049
70794.5784384137,136800,549579.985469396
70794.5784384137,140400,551672.743434984
70794.5784384137,144000,553738.838768731
70794.5784384137,147600,555779.265290481
70794.5784384137,151200,557794.956566872
70794.5784384137,154800,559786.790902551
70794.5784384137,158400,561755.595811445
70794.5784384137,162000,563702.152032688
70794.5784384137,165600,565627.197146527
70794.5784384137,169200,567531.428837731
70794.5784384137,172800,569415.50784752
70794.5784384137,176400,571280.060649469
70794.5784384137,180000,573125.681880197
70794.5784384137,183600,574952.936551659
70794.5784384137,187200,576762.362068446
70794.5784384137,190800,578554.470070624
70794.5784384137,194400,580329.748120111
70794.5784384137,198000,582088.661246464
70794.5784384137,201600,583831.653366062
70794.5784384137,205200,585559.148587095
70794.5784384137,208800,587271.552411333
70794.5784384137,212400,588969.252842442
70794.5784384137,216000,590652.621409559
70794.5784384137,219600,592322.014113887
70794.5784384137,223200,593977.772305252
70794.5784384137,226800,595620.223494864
70794.5784384137,230400,597249.682109851
70794.5784384137,234000,598866.450194609
70794.5784384137,237600,600470.818063483
70794.5784384137,241200,602063.064908879
70794.5784384137,244800,603643.459368482
70794.5784384137,248400,605212.26005493
70794.5784384137,252000,606769.716050975
70794.5784384137,255600,608316.067372863
70794.5784384137,259200,609851.545404452
70794.5784384137,262800,611376.37330431
70794.5784384137,266400,612890.766387889
70794.5784384137,270000,614394.932486642
70794.5784384137,273600,615889.072285812
70794.5784384137,277200,617373.379642463
70794.5784384137,280800,618848.041885194
70794.5784384137,284400,620313.240096852
70794.5784384137,288000,621769.149381455
70794.5784384137,291600,623215.93911642
70794.5784384137,295200,624653.773191134
70794.5784384137,298800,626082.810232782
70794.5784384137,302400,627503.203820306
70794.5784384137,306000,628915.102687275
70794.5784384137,309600,630318.650914404
70794.5784384137,313200,631713.988112391
70794.5784384137,316800,633101.24959569
70794.5784384137,320400,634480.566547795
70794.5784384137,324000,635852.066178569
70794.5784384137,327600,637215.871874093
70794.5784384137,331200,638572.103339512
70794.5784384137,334800,639920.876735274
70794.5784384137,338400,641262.304807164
70794.5784384137,342000,642596.497010499
70794.5784384137,345600,643923.559628811
70794.5784384137,349200,645243.595887321
70794.5784384137,352800,646556.706061525
70794.5784384137,356400,647862.987581131
70794.5784384137,360000,649162.535129606
79432.8234724282,3600,420894.787337061
79432.8234724282,7200,431551.868732253
79432.8234724282,10800,439729.334899871
79432.8234724282,14400,446623.257776646
79432.8234724282,18000,452696.925757481
79432.8234724282,21600,458187.941336739
79432.8234724282,25200,463237.451294694
79432.8234724282,28800,467937.420567028
79432.8234724282,32400,472351.72821623
79432.8234724282,36000,476526.884198877
79432.8234724282,39600,480497.999775329
79432.8234724282,43200,484292.352902265
79432.8234724282,46800,487931.636306658
79432.8234724282,50400,491433.438368143
79432.8234724282,54000,494812.254433377
79432.8234724282,57600,498080.198655814
79432.8234724282,61200,501247.518105465
79432.8234724282,64800,504322.972401803
79432.8234724282,68400,507314.119515499
79432.8234724282,72000,510227.534617486
79432.8234724282,75600,513068.980202306
79432.8234724282,79200,515843.540123454
79432.8234724282,82800,518555.726478255
79432.8234724282,86400,521209.565776
79432.8234724282,90000,523808.669095396
79432.8234724282,93600,526356.289723804
79432.8234724282,97200,528855.370904635
79432.8234724282,100800,531308.585691848
79432.8234724282,104400,533718.37044997
79432.8234724282,108000,536086.95319576
79432.8234724282,111600,538416.377720297
79432.8234724282,115200,540708.524234826
79432.8234724282,118800,542965.127133705
79432.8234724282,122400,545187.790351673
79432.8234724282,126000,547378.000702053
79432.8234724282,129600,549537.139511096
79432.8234724282,133200,551666.492807131
79432.8234724282,136800,553767.260278018
79432.8234724282,140400,555840.563174054
79432.8234724282,144000,557887.451304161
79432.8234724282,147600,559908.909249254
79432.8234724282,151200,561905.861897184
79432.8234724282,154800,563879.179387546
79432.8234724282,158400,565829.681541385
79432.8234724282,162000,567758.141839787
79432.8234724282,165600,569665.291006175
79432.8234724282,169200,571551.820239378
79432.8234724282,172800,573418.384138113
79432.8234724282,176400,575265.603352022
79432.8234724282,180000,577094.066989756
79432.8234724282,183600,578904.334810706
79432.8234724282,187200,580696.939223545
79432.8234724282,190800,582472.387111941
79432.8234724282,194400,584231.161505251
79432.8234724282,198000,585973.723109942
79432.8234724282,201600,587700.511715578
79432.8234724282,205200,589411.94748768
79432.8234724282,208800,591108.432158319
79432.8234724282,212400,592790.350124132
79432.8234724282,216000,594458.069460382
79432.8234724282,219600,596111.942858748
79432.8234724282,223200,597752.308495742
79432.8234724282,226800,599379.490837903
79432.8234724282,230400,600993.801389327
79432.8234724282,234000,602595.53938649
79432.8234724282,237600,604184.992444867
79432.8234724282,241200,605762.437161384
79432.8234724282,244800,607328.139676368
79432.8234724282,248400,608882.356198299
79432.8234724282,252000,610425.333494358
79432.8234724282,255600,611957.309349512
79432.8234724282,259200,613478.512996585
79432.8234724282,262800,614989.16551958
79432.8234724282,266400,616489.480232295
79432.8234724282,270000,617979.663034103
79432.8234724282,273600,619459.912744601
79432.8234724282,277200,620930.421418684
79432.8234724282,280800,622391.374643474
79432.8234724282,284400,623842.951818403
79432.8234724282,288000,625285.326419656
79432.8234724282,291600,626718.666250054
79432.8234724282,295200,628143.133675405
79432.8234724282,298800,629558.885848238
79432.8234724282,302400,630966.074919765
79432.8234724282,306000,632364.848240871
79432.8234724282,309600,633755.348552844
79432.8234724282,313200,635137.714168508
79432.8234724282,316800,636512.079144381
79432.8234724282,320400,637878.573444427
79432.8234724282,324000,639237.323095918
79432.8234724282,327600,640588.450337891
79432.8234724282,331200,641932.073762667
79432.8234724282,334800,643268.308450821
79432.8234724282,338400,644597.266100013
79432.8234724282,342000,645919.055148021
79432.8234724282,345600,647233.780890323
79432.8234724282,349200,648541.545592523
79432.8234724282,352800,649842.448597916
79432.8234724282,356400,651136.586430466
79432.8234724282,360000,652424.052893429
89125.0938133746,3600,426991.946154034
89125.0938133746,7200,437536.823555251
89125.0938133746,10800,445628.192570135
89125.0938133746,14400,452449.532189614
89125.0938133746,18000,458459.25303706
89125.0938133746,21600,463892.455988627
89125.0938133746,25200,468888.801748629
89125.0938133746,28800,473539.286992048
89125.0938133746,32400,477907.118225194
89125.0938133746,36000,482038.315720583
89125.0938133746,39600,485967.621066664
89125.0938133746,43200,489722.025021815
89125.0938133746,46800,493322.991919274
89125.0938133746,50400,496787.924957915
89125.0938133746,54000,500131.166868898
89125.0938133746,57600,503364.704260774
89125.0938133746,61200,506498.676316399
89125.0938133746,64800,509541.750428845
89125.0938133746,68400,512501.40499404
89125.0938133746,72000,515384.145955666
89125.0938133746,75600,518195.67513735
89125.0938133746,79200,520941.022866799
89125.0938133746,82800,523624.653735334
89125.0938133746,86400,526250.5518588
89125.0938133746,90000,528822.290296351
89125.0938133746,93600,531343.088082836
89125.0938133746,97200,533815.857473472
89125.0938133746,100800,536243.243378743
89125.0938133746,104400,538627.656511704
89125.0938133746,108000,540971.301431246
89125.0938133746,111600,543276.200410221
89125.0938133746,115200,545544.213863909
89125.0938133746,118800,547777.057925947
89125.0938133746,122400,549976.319643911
89125.0938133746,126000,552143.470177082
89125.0938133746,129600,554279.876308298
89125.0938133746,133200,556386.810525832
89125.0938133746,136800,558465.459886525
89125.0938133746,140400,560516.933835496
89125.0938133746,144000,562542.271128661
89125.0938133746,147600,564542.445980693
89125.0938133746,151200,566518.373541682
89125.0938133746,154800,568470.914789883
89125.0938133746,158400,570400.880914785
89125.0938133746,162000,572309.037253813
89125.0938133746,165600,574196.106836904
89125.0938133746,169200,576062.773585542
89125.0938133746,172800,577909.685206447
89125.0938133746,176400,579737.455814695
89125.0938133746,180000,581546.668316459
89125.0938133746,183600,583337.876577652
89125.0938133746,187200,585111.607401441
89125.0938133746,190800,586868.362334722
89125.0938133746,194400,588608.619321239
89125.0938133746,198000,590332.834216869
89125.0938133746,201600,592041.442180816
89125.0938133746,205200,593734.858954851
89125.0938133746,208800,595413.482041375
89125.0938133746,212400,597077.691789872
89125.0938133746,216000,598727.852400293
89125.0938133746,219600,600364.312850973
89125.0938133746,223200,601987.407757902
89125.0938133746,226800,603597.458171448
89125.0938133746,230400,605194.772316007
89125.0938133746,234000,606779.646277519
89125.0938133746,237600,608352.364643275
89125.0938133746,241200,609913.201098027
89125.0938133746,244800,611462.41898002
89125.0938133746,248400,613000.271800221
89125.0938133746,252000,614527.003727702
89125.0938133746,255600,616042.850043891
89125.0938133746,259200,617548.037568114
89125.0938133746,262800,619042.785056672
89125.0938133746,266400,620527.303577471
89125.0938133746,270000,622001.796862054
89125.0938133746,273600,623466.46163673
89125.0938133746,277200,624921.487934326
89125.0938133746,280800,626367.059387996
89125.0938133746,284400,627803.353508349
89125.0938133746,288000,629230.54194511
89125.0938133746,291600,630648.790734375
89125.0938133746,295200,632058.260532469
89125.0938133746,298800,633459.106837328
89125.0938133746,302400,634851.480198226
89125.0938133746,306000,636235.526414652
89125.0938133746,309600,637611.38672503
89125.0938133746,313200,638979.197985945
89125.0938133746,316800,640339.092842491
89125.0938133746,320400,641691.199890294
89125.0938133746,324000,643035.643829737
89125.0938133746,327600,644372.545612853
89125.0938133746,331200,645702.022583355
89125.0938133746,334800,647024.188610181
89125.0938133746,338400,648339.154214972
89125.0938133746,342000,649647.026693811
89125.0938133746,345600,650947.910233563
89125.0938133746,349200,652241.906023119
89125.0938133746,352800,653529.112359831
89125.0938133746,356400,654809.624751401
89125.0938133746,360000,656083.536013471
100000,3600,433833.070865487
100000,7200,444252.053314819
100000,10800,452246.819735471
100000,14400,458986.719600792
100000,18000,464924.690584475
100000,21600,470293.026700882
100000,25200,475229.721249673
100000,28800,479824.684499455
100000,32400,484140.368336096
100000,36000,488222.243597559
100000,39600,492104.637093586
100000,43200,495814.217340759
100000,46800,499372.192410333
100000,50400,502795.757724952
100000,54000,506099.084778369
100000,57600,509294.017071401
100000,61200,512390.572735528
100000,64800,515397.315684092
100000,68400,518321.635028695
100000,72000,521169.959038768
100000,75600,523947.921464046
100000,79200,526660.492575318
100000,82800,529312.083661292
100000,86400,531906.631271581
100000,90000,534447.665806703
100000,93600,536938.367869552
100000,97200,539381.614946024
100000,100800,541780.020369102
100000,104400,544135.966070416
100000,108000,546451.630288699
100000,111600,548729.011152951
100000,115200,550969.946867016
100000,118800,553176.133075666
100000,122400,555349.137878767
100000,126000,557490.414871477
100000,129600,559601.314518657
100000,133200,561683.094116383
100000,136800,563736.926549265
100000,140400,565763.908016789
100000,144000,567765.064873201
100000,147600,569741.359702055
100000,151200,571693.696727492
100000,154800,573622.926648577
100000,158400,575529.850970034
100000,162000,577415.225891948
100000,165600,579279.765812026
100000,169200,581124.146486434
100000,172800,582949.007888944
100000,176400,584754.95680273
100000,180000,586542.569174669
100000,183600,588312.392258085
100000,187200,590064.946566659
100000,190800,591800.727659337
100000,194400,593520.207773706
100000,198000,595223.837323194
100000,201600,596912.046271655
100000,205200,598585.24539733
100000,208800,600243.827456854
100000,212400,601888.16825873
100000,216000,603518.627654737
100000,219600,605135.550456769
100000,223200,606739.267285847
100000,226800,608330.095359328
100000,230400,609908.339221728
100000,234000,611474.291424026
100000,237600,613028.233155834
100000,241200,614570.434834391
100000,244800,616101.156653956
100000,248400,617620.649098835
100000,252000,619129.153422975
100000,255600,620626.902098786
100000,259200,622114.119237604
100000,262800,623591.020984008
100000,266400,625057.815885969
100000,270000,626514.705242687
100000,273600,627961.883431761
100000,277200,629399.538217224
100000,280800,630827.851039837
100000,284400,632246.997290917
100000,288000,633657.146570869
100000,291600,635058.462933487
100000,295200,636451.105117029
100000,298800,637835.226762943
100000,302400,639210.976623101
100000,306000,640578.498756298
100000,309600,641937.932714715
100000,313200,643289.413721012
100000,316800,644633.072836636
100000,320400,645969.037121916
100000,324000,647297.429788439
100000,327600,648618.370344198
100000,331200,649931.974731941
100000,334800,651238.355461129
100000,338400,652537.621733889
100000,342000,653829.8795653
100000,345600,655115.231898343
100000,349200,656393.778713817
100000,352800,657665.617135506
100000,356400,658930.84153085
100000,360000,660189.543607364
112201.845430196,3600,441508.939039918
112201.845430196,7200,451786.665029932
112201.845430196,10800,459673.041557122
112201.845430196,14400,466321.564515363
112201.845430196,18000,472179.030827811
112201.845430196,21600,477474.585158096
112201.845430196,25200,482344.349947087
112201.845430196,28800,486877.01649539
112201.845430196,32400,491134.189990809
112201.845430196,36000,495160.724795598
112201.845430196,39600,498990.482330138
112201.845430196,43200,502649.769549771
112201.845430196,46800,506159.506995075
112201.845430196,50400,509536.656959928
112201.845430196,54000,512795.198806554
112201.845430196,57600,515946.815466253
112201.845430196,61200,519001.389248625
112201.845430196,64800,521967.367960849
112201.845430196,68400,524852.040535861
112201.845430196,72000,527661.74809115
112201.845430196,75600,530402.04799629
112201.845430196,79200,533077.843137097
112201.845430196,82800,535693.484995765
112201.845430196,86400,538252.856751719
112201.845430196,90000,540759.440941696
112201.845430196,93600,543216.375047229
112201.845430196,97200,545626.497542397
112201.845430196,100800,547992.38632964
112201.845430196,104400,550316.391047299
112201.845430196,108000,552600.660402404
112201.845430196,111600,554847.165434111
112201.845430196,115200,557057.719424618
112201.845430196,118800,559233.995029814
112201.845430196,122400,561377.539089885
112201.845430196,126000,563489.78549272
112201.845430196,129600,565572.066394107
112201.845430196,133200,567625.622044199
112201.845430196,136800,569651.609426096
112201.845430196,140400,571651.109877447
112201.845430196,144000,573625.135837588
112201.845430196,147600,575574.636839746
112201.845430196,151200,577500.504848947
112201.845430196,154800,579403.579030815
112201.845430196,158400,581284.650023585
112201.845430196,162000,583144.463775082
112201.845430196,165600,584983.72499749
112201.845430196,169200,586803.100285339
112201.845430196,172800,588603.220935887
112201.845430196,176400,590384.685505784
112201.845430196,180000,592148.062133443
112201.845430196,183600,593893.890652745
112201.845430196,187200,595622.684520452
112201.845430196,190800,597334.932576914
112201.845430196,194400,599031.10065731
112201.845430196,198000,600711.633068539
112201.845430196,201600,602376.953945174
112201.845430196,205200,604027.468496288
112201.845430196,208800,605663.564153674
112201.845430196,212400,607285.611630774
112201.845430196,216000,608893.965900635
112201.845430196,219600,610488.967100331
112201.845430196,223200,612070.941368451
112201.845430196,226800,613640.201621644
112201.845430196,230400,615197.048275533
112201.845430196,234000,616741.769914805
112201.845430196,237600,618274.643916814
112201.845430196,241200,619795.937032589
112201.845430196,244800,621305.905928778
112201.845430196,248400,622804.797693718
112201.845430196,252000,624292.850310532
112201.845430196,255600,625770.293099858
112201.845430196,259200,627237.347134623
112201.845430196,262800,628694.225628998
112201.845430196,266400,630141.134303546
112201.845430196,270000,631578.271728332
112201.845430196,273600,633005.829645658
112201.845430196,277200,634423.993273927
112201.845430196,280800,635832.941593998
112201.845430196,284400,637232.847619302
112201.845430196,288000,638623.878650868
112201.845430196,291600,640006.196518314
112201.845430196,295200,641379.957807785
112201.845430196,298800,642745.314077721
112201.845430196,302400,644102.412063275
112201.845430196,306000,645451.393870148
112201.845430196,309600,646792.397158528
112201.845430196,313200,648125.555317779
112201.845430196,316800,649450.997632471
112201.845430196,320400,650768.849440296
112201.845430196,324000,652079.232282389
112201.845430196,327600,653382.264046499
112201.845430196,331200,654678.059103469
112201.845430196,334800,655966.7284374
112201.845430196,338400,657248.379769902
112201.845430196,342000,658523.117678741
112201.845430196,345600,659791.043711238
112201.845430196,349200,661052.256492692
112201.845430196,352800,662306.851830122
112201.845430196,356400,663554.922811569
112201.845430196,360000,664796.559901217
125892.541179417,3600,450121.404784419
125892.541179417,7200,460240.638420288
125892.541179417,10800,468005.399486755
125892.541179417,14400,474551.395868956
125892.541179417,18000,480318.53445462
125892.541179417,21600,485532.426277739
125892.541179417,25200,490327.094641092
125892.541179417,28800,494789.863140693
125892.541179417,32400,498981.386953492
125892.541179417,36000,502945.828744625
125892.541179417,39600,506716.527759018
125892.541179417,43200,510319.385273627
125892.541179417,46800,513774.999214307
125892.541179417,50400,517100.07030016
125892.541179417,54000,520308.362318288
125892.541179417,57600,523411.378038028
125892.541179417,61200,526418.847374324
125892.541179417,64800,529339.087861098
125892.541179417,68400,532179.276028977
125892.541179417,72000,534945.655209358
125892.541179417,75600,537643.697071867
125892.541179417,79200,540278.228895138
125892.541179417,82800,542853.535057351
125892.541179417,86400,545373.438855595
125892.541179417,90000,547841.369122563
125892.541179417,93600,550260.414956824
125892.541179417,97200,552633.371060476
125892.541179417,100800,554962.775582241
125892.541179417,104400,557250.94192679
125892.541179417,108000,559499.98566604
125892.541179417,111600,561711.847443838
125892.541179417,115200,563888.31257984
125892.541179417,118800,566031.027935982
125892.541179417,122400,568141.516498697
125892.541179417,126000,570221.190043951
125892.541179417,129600,572271.36018442
125892.541179417,133200,574293.248044412
125892.541179417,136800,576287.992765245
125892.541179417,140400,578256.659009305
125892.541179417,144000,580200.243603149
125892.541179417,147600,582119.681437293
125892.541179417,151200,584015.850721811
125892.541179417,154800,585889.577681589
125892.541179417,158400,587741.640762469
125892.541179417,162000,589572.774409045
125892.541179417,165600,591383.672466166
125892.541179417,169200,593174.991248838
125892.541179417,172800,594947.352319113
125892.541179417,176400,596701.345003323
125892.541179417,180000,598437.528678647
125892.541179417,183600,600156.434854211
125892.541179417,187200,601858.569068781
125892.541179417,190800,603544.412624324
125892.541179417,194400,605214.424172395
125892.541179417,198000,606869.041168256
125892.541179417,201600,608508.681205919
125892.541179417,205200,610133.743245747
125892.541179417,208800,611744.608744964
125892.541179417,212400,613341.642700256
125892.541179417,216000,614925.194610649
125892.541179417,219600,616495.599367975
125892.541179417,223200,618053.178081456
125892.541179417,226800,619598.238842268
125892.541179417,230400,621131.077433337
125892.541179417,234000,622651.977989098
125892.541179417,237600,624161.213609483
125892.541179417,241200,625659.046931963
125892.541179417,244800,627145.730665142
125892.541179417,248400,628621.50808702
125892.541179417,252000,630086.613510792
125892.541179417,255600,631541.272720752
125892.541179417,259200,632985.703380672
125892.541179417,262800,634420.115416757
125892.541179417,266400,635844.711377161
125892.541179417,270000,637259.68676981
125892.541179417,273600,638665.230380156
125892.541179417,277200,640061.524570359
125892.541179417,280800,641448.74556122
125892.541179417,284400,642827.063698138
125892.541179417,288000,644196.6437022
125892.541179417,291600,645557.644907459
125892.541179417,295200,646910.22148535
125892.541179417,298800,648254.522657137
125892.541179417,302400,649590.692895177
125892.541179417,306000,650918.872113765
125892.541179417,309600,652239.195850239
125892.541179417,313200,653551.79543697
125892.541179417,316800,654856.798164836
125892.541179417,320400,656154.327438704
125892.541179417,324000,657444.502925427
125892.541179417,327600,658727.440694813
125892.541179417,331200,660003.253353997
125892.541179417,334800,661272.0501756
125892.541179417,338400,662533.93722006
125892.541179417,342000,663789.017452455
125892.541179417,345600,665037.390854149
125892.541179417,349200,666279.154529546
125892.541179417,352800,667514.402808228
125892.541179417,356400,668743.227342729
125892.541179417,360000,669965.717202189
141253.754462276,3600,459784.750286793
141253.754462276,7200,469726.152576446
141253.754462276,10800,477354.458851652
141253.754462276,14400,483785.418523479
141253.754462276,18000,489451.207732757
141253.754462276,21600,494573.472715812
141253.754462276,25200,499283.881503746
141253.754462276,28800,503668.223102785
141253.754462276,32400,507786.086760166
141253.754462276,36000,511680.859044093
141253.754462276,39600,515385.293308996
141253.754462276,43200,518924.835653197
141253.754462276,46800,522319.722022879
141253.754462276,50400,525586.359645415
141253.754462276,54000,528738.270428642
141253.754462276,57600,531786.754996852
141253.754462276,61200,534741.372275371
141253.754462276,64800,537610.293629124
141253.754462276,68400,540400.569471269
141253.754462276,72000,543118.333415408
141253.754462276,75600,545768.960974244
141253.754462276,79200,548357.194593754
141253.754462276,82800,550887.243360177
141253.754462276,86400,553362.863381516
141253.754462276,90000,555787.423233536
141253.754462276,93600,558163.957728229
141253.754462276,97200,560495.212454721
141253.754462276,100800,562783.680957327
141253.754462276,104400,565031.635985875
141253.754462276,108000,567241.155934072
141253.754462276,111600,569414.147341667
141253.754462276,115200,571552.364153828
141253.754462276,118800,573657.4242912
141253.754462276,122400,575730.823975865
141253.754462276,126000,577773.950173805
141253.754462276,129600,579788.091447942
141253.754462276,133200,581774.447463036
141253.754462276,136800,583734.137341592
141253.754462276,140400,585668.207036049
141253.754462276,144000,587577.635855133
141253.754462276,147600,589463.34225997
141253.754462276,151200,591326.189027324
141253.754462276,154800,593166.987862336
141253.754462276,158400,594986.503530753
141253.754462276,162000,596785.457570337
141253.754462276,165600,598564.531632583
141253.754462276,169200,600324.370498684
141253.754462276,172800,602065.584807608
141253.754462276,176400,603788.753529105
141253.754462276,180000,605494.426210081
141253.754462276,183600,607183.125019137
141253.754462276,187200,608855.346610903
141253.754462276,190800,610511.563829138
141253.754462276,194400,612152.227265239
141253.754462276,198000,613777.766686807
141253.754462276,201600,615388.592349221
141253.754462276,205200,616985.096201678
141253.754462276,208800,618567.652997825
141253.754462276,212400,620136.621320042
141253.754462276,216000,621692.344525401
141253.754462276,219600,623235.151620478
141253.754462276,223200,624765.358071451
141253.754462276,226800,626283.266555227
141253.754462276,230400,627789.167656759
141253.754462276,234000,629283.34051722
141253.754462276,237600,630766.053437192
141253.754462276,241200,632237.564438662
141253.754462276,244800,633698.121789233
141253.754462276,248400,635147.964491636
141253.754462276,252000,636587.322741339
141253.754462276,255600,638016.418354796
141253.754462276,259200,639435.465170641
141253.754462276,262800,640844.669425921
141253.754462276,266400,642244.230109291
141253.754462276,270000,643634.339292897
141253.754462276,273600,645015.182444554
141253.754462276,277200,646386.93872166
141253.754462276,280800,647749.781248185
141253.754462276,284400,649103.877375945
141253.754462276,288000,650449.388931285
141253.754462276,291600,651786.472448184
141253.754462276,295200,653115.279388733
141253.754462276,298800,654435.95635184
141253.754462276,302400,655748.645270962
141253.754462276,306000,657053.483601598
141253.754462276,309600,658350.604499206
141253.754462276,313200,659640.136988176
141253.754462276,316800,660922.206122426
141253.754462276,320400,662196.933138155
141253.754462276,324000,663464.435599241
141253.754462276,327600,664724.827535726
141253.754462276,331200,665978.219575832
141253.754462276,334800,667224.719071869
141253.754462276,338400,668464.43022041
141253.754462276,342000,669697.454177066
141253.754462276,345600,670923.88916617
141253.754462276,349200,672143.830585651
141253.754462276,352800,673357.37110738
141253.754462276,356400,674564.600773229
141253.754462276,360000,675765.60708707
158489.319246111,3600,470627.202270752
158489.319246111,7200,480369.074508197
158489.319246111,10800,487844.275989432
158489.319246111,14400,494146.162349297
158489.319246111,18000,499698.235687938
158489.319246111,21600,504717.69366553
158489.319246111,25200,509333.561654894
158489.319246111,28800,513629.906824187
158489.319246111,32400,517665.122427842
158489.319246111,36000,521481.724238982
158489.319246111,39600,525111.808232089
158489.319246111,43200,528580.309786655
158489.319246111,46800,531907.058700992
158489.319246111,50400,535108.132899337
158489.319246111,54000,538196.782896529
158489.319246111,57600,541184.082506387
158489.319246111,61200,544079.398800733
158489.319246111,64800,546890.739140176
158489.319246111,68400,549625.012431753
158489.319246111,72000,552288.229183668
158489.319246111,75600,554885.657018784
158489.319246111,79200,557421.943199273
158489.319246111,82800,559901.212332427
158489.319246111,86400,562327.145138853
158489.319246111,90000,564703.04258493
158489.319246111,93600,567031.878572111
158489.319246111,97200,569316.343583858
158489.319246111,100800,571558.881117523
158489.319246111,104400,573761.718307446
158489.319246111,108000,575926.891832696
158489.319246111,111600,578056.269967599
158489.319246111,115200,580151.571454565
158489.319246111,118800,582214.381741576
158489.319246111,122400,584246.167020619
158489.319246111,126000,586248.286420417
158489.319246111,129600,588222.002641642
158489.319246111,133200,590168.491271044
158489.319246111,136800,592088.848969653
158489.319246111,140400,593984.100697
158489.319246111,144000,595855.206106483
158489.319246111,147600,597703.065225148
158489.319246111,151200,599528.5235133
158489.319246111,154800,601332.37638466
158489.319246111,158400,603115.373255654
158489.319246111,162000,604878.221182339
158489.319246111,165600,606621.588135047
158489.319246111,169200,608346.105953815
158489.319246111,172800,610052.373021711
158489.319246111,176400,611740.956688208
158489.319246111,180000,613412.395470468
158489.319246111,183600,615067.201056846
158489.319246111,187200,616705.860133809
158489.319246111,190800,618328.836054852
158489.319246111,194400,619936.570367724
158489.319246111,198000,621529.484214327
158489.319246111,201600,623107.979615964
158489.319246111,205200,624672.440655169
158489.319246111,208800,626223.234564054
158489.319246111,212400,627760.712728029
158489.319246111,216000,629285.211612779
158489.319246111,219600,630797.053621518
158489.319246111,223200,632296.547888822
158489.319246111,226800,633783.991016686
158489.319246111,230400,635259.667757846
158489.319246111,234000,636723.851650939
158489.319246111,237600,638176.805611589
158489.319246111,241200,639618.782483125
158489.319246111,244800,641050.025550266
158489.319246111,248400,642470.769018812
158489.319246111,252000,643881.238464064
158489.319246111,255600,645281.651250486
158489.319246111,259200,646672.216924837
158489.319246111,262800,648053.137584863
158489.319246111,266400,649424.608225391
158489.319246111,270000,650786.817063563
158489.319246111,273600,652139.945844741
158489.319246111,277200,653484.170130523
158489.319246111,280800,654819.659570174
158489.319246111,284400,656146.578156659
158489.319246111,288000,657465.084468366
158489.319246111,291600,658775.331897543
158489.319246111,295200,660077.468866341
158489.319246111,298800,661371.63903134
158489.319246111,302400,662657.981477306
158489.319246111,306000,663936.63090092
158489.319246111,309600,665207.717785128
158489.319246111,313200,666471.368564722
158489.319246111,316800,667727.705783711
